Guess,AverageRemainingSolutions,NumberOfGroups,WordsPerGroup,PotentialSolution
doric,158.15288003464747,97,23.804123711340207,0
duroy,201.56561281940267,97,23.804123711340207,0
eilds,139.32828064097052,97,23.804123711340207,0
epics,173.31355565179754,97,23.804123711340207,0
erick,162.09484625378983,97,23.804123711340207,0
fauts,182.5998267648338,97,23.804123711340207,0
flues,164.65872672152483,97,23.804123711340207,0
fuels,182.45344304893925,97,23.804123711340207,0
getas,112.09398007795569,97,23.804123711340207,0
girls,143.50411433521032,97,23.804123711340207,0
girsh,180.05153746210541,97,23.804123711340207,0
gloam,187.05630142919057,97,23.804123711340207,0
glues,147.1948895625816,97,23.804123711340207,0
gluey,171.80294499783506,97,23.804123711340207,0
goldy,264.4248592464272,97,23.804123711340207,0
gonef,199.3204850584672,97,23.804123711340207,0
grift,206.02555218709423,97,23.804123711340207,0
grody,228.59376353399782,97,23.804123711340207,0
grufe,184.94802944997866,97,23.804123711340207,0
gurls,176.81117366825492,97,23.804123711340207,0
gusla,181.51450844521474,97,23.804123711340207,0
gyron,205.32741446513683,97,23.804123711340207,0
hails,122.00996102208734,97,23.804123711340207,0
halos,126.37548722390629,97,23.804123711340207,0
harps,155.8315288003469,97,23.804123711340207,0
helos,119.31355565179724,97,23.804123711340207,0
hules,137.17669987007392,97,23.804123711340207,0
hutia,171.42789086184533,97,23.804123711340207,0
kayle,135.22693806842815,97,23.804123711340207,0
koine,133.69900389779156,97,23.804123711340207,0
laigh,163.07016024252962,97,23.804123711340207,0
larns,95.31095712429611,97,23.804123711340207,0
laths,142.72282373321823,97,23.804123711340207,0
laves,128.54525768731077,97,23.804123711340207,0
letup,146.15461238631474,97,23.804123711340207,0
litho,154.87093980077995,97,23.804123711340207,0
lours,128.13382416630589,97,23.804123711340207,0
louts,145.0822867042012,97,23.804123711340207,0
loved,185.59159809441346,97,23.804123711340207,0
lovey,173.20701602425336,97,23.804123711340207,0
lowed,175.1056734517109,97,23.804123711340207,0
lyard,147.39237765266387,97,23.804123711340207,0
maces,122.8059766132524,97,23.804123711340207,0
manis,151.6106539627548,97,23.804123711340207,0
marls,123.08661758336926,97,23.804123711340207,0
melba,175.21567778259026,97,23.804123711340207,0
miens,149.21567778259012,97,23.804123711340207,0
milts,168.05413598960618,97,23.804123711340207,0
minos,185.9597228237335,97,23.804123711340207,0
muley,176.56777825898692,97,23.804123711340207,0
mulga,253.86444348202735,97,23.804123711340207,0
munga,281.47986141186675,97,23.804123711340207,0
murly,213.27024686011305,97,23.804123711340207,0
nache,120.81983542659152,97,23.804123711340207,0
nirly,142.48722390645332,97,23.804123711340207,0
nodes,127.47379818103063,97,23.804123711340207,0
noels,104.86401039410994,97,23.804123711340207,0
noils,127.23213512343001,97,23.804123711340207,0
nowed,197.94759636206194,97,23.804123711340207,0
odist,152.48895625812094,97,23.804123711340207,0
orles,82.92464270246845,97,23.804123711340207,0
pacos,157.3074924209617,97,23.804123711340207,0
paged,159.0563014291905,97,23.804123711340207,0
palms,196.03248159376403,97,23.804123711340207,0
panim,194.9748809008233,97,23.804123711340207,0
perog,146.3434387180601,97,23.804123711340207,0
purls,173.69987007362533,97,23.804123711340207,0
rangs,136.19792117799955,97,23.804123711340207,0
reaks,114.87093980077945,97,23.804123711340207,0
recti,105.28497184928526,97,23.804123711340207,0
refly,163.58293633607667,97,23.804123711340207,0
rings,175.66608921611135,97,23.804123711340207,0
roids,132.72022520571704,97,23.804123711340207,0
rosti,112.50974447812895,97,23.804123711340207,0
rouls,126.59462970983098,97,23.804123711340207,0
ruins,144.16673884798652,97,23.804123711340207,0
runch,215.85231702035543,97,23.804123711340207,0
shoed,132.3841489822438,97,23.804123711340207,0
shtup,296.65006496318773,97,23.804123711340207,0
slove,132.90125595495917,97,23.804123711340207,0
soave,106.19012559549577,97,23.804123711340207,0
sowth,259.64703334776976,97,23.804123711340207,0
spacy,192.59203118233043,97,23.804123711340207,0
spume,200.84062364660053,97,23.804123711340207,0
stond,161.47726288436587,97,23.804123711340207,0
swopt,243.62451277609384,97,23.804123711340207,0
tawie,99.58640103941093,97,23.804123711340207,0
tondi,175.5751407535734,97,23.804123711340207,0
towed,167.6747509744481,97,23.804123711340207,0
tunas,135.54655695106146,97,23.804123711340207,0
tyers,115.77782589865734,97,23.804123711340207,0
tyned,146.44131658726758,97,23.804123711340207,0
tyres,103.65829363360751,97,23.804123711340207,0
unrid,185.06149848419258,97,23.804123711340207,0
vairy,159.39930705933344,97,23.804123711340207,0
vires,134.62321351234328,97,23.804123711340207,0
virga,211.05197055002208,97,23.804123711340207,0
vison,218.6595928973585,97,23.804123711340207,0
wairs,127.71805976613243,97,23.804123711340207,0
whets,222.18492854049416,97,23.804123711340207,0
yenta,113.57687310524027,97,23.804123711340207,0
yodle,133.0259852750112,97,23.804123711340207,0
yrapt,127.6037245560848,97,23.804123711340207,0
voice,149.32828064097055,96,24.052083333333332,1
tough,237.7085318319623,96,24.052083333333332,1
minty,219.1810307492425,96,24.052083333333332,1
slick,213.79255088783054,96,24.052083333333332,1
handy,211.04504114335262,96,24.052083333333332,1
ghost,208.5270679948034,96,24.052083333333332,1
spoke,172.26028583802557,96,24.052083333333332,1
hotly,179.4720658293637,96,24.052083333333332,1
crump,262.0705933304461,96,24.052083333333332,1
wagon,229.37418796015646,96,24.052083333333332,1
pitch,253.85924642702506,96,24.052083333333332,1
clove,156.6925075790389,96,24.052083333333332,1
angst,154.7817236899093,96,24.052083333333332,1
notch,210.46990038977958,96,24.052083333333332,1
tempo,164.3555651797318,96,24.052083333333332,1
curly,177.8843655262022,96,24.052083333333332,1
cumin,262.79211779991346,96,24.052083333333332,1
fiend,213.63490688609824,96,24.052083333333332,1
chalk,248.50108271979246,96,24.052083333333332,1
shiny,201.42529233434416,96,24.052083333333332,1
flash,189.4798614118669,96,24.052083333333332,1
clerk,154.97661325249058,96,24.052083333333332,1
crisp,159.3802511909922,96,24.052083333333332,1
topic,174.65006496318807,96,24.052083333333332,1
viper,179.36985708098774,96,24.052083333333332,1
scrum,213.57254222607227,96,24.052083333333332,1
vague,180.26808142052892,96,24.052083333333332,1
graft,162.884798614119,96,24.052083333333332,1
impel,171.7916847119969,96,24.052083333333332,1
shave,147.59419662191453,96,24.052083333333332,1
abers,114.85621481160665,96,24.052083333333332,0
alifs,163.7674317886533,96,24.052083333333332,0
amped,178.8501515807712,96,24.052083333333332,0
apism,191.01905586834178,96,24.052083333333332,0
arvos,147.81593763534036,96,24.052083333333332,0
ashet,108.6691208315287,96,24.052083333333332,0
atopy,159.68341273278497,96,24.052083333333332,0
aulos,128.91857947163294,96,24.052083333333332,0
balun,180.2576873105245,96,24.052083333333332,0
banco,181.3317453443051,96,24.052083333333332,0
baurs,147.75357297531426,96,24.052083333333332,0
benty,173.28497184928574,96,24.052083333333332,0
bhuts,299.58726721524505,96,24.052083333333332,0
bides,164.30965786054597,96,24.052083333333332,0
birsy,174.0411433521009,96,24.052083333333332,0
blads,187.91035080121299,96,24.052083333333332,0
blits,172.0342139454312,96,24.052083333333332,0
blurs,185.40103941100074,96,24.052083333333332,0
bosun,228.7115634473802,96,24.052083333333332,0
brens,127.78562148116056,96,24.052083333333332,0
burns,197.15417929839793,96,24.052083333333332,0
caged,140.30619315721125,96,24.052083333333332,0
calms,172.309657860546,96,24.052083333333332,0
capri,139.93460372455638,96,24.052083333333332,0
cardi,133.88696405370314,96,24.052083333333332,0
carks,170.4560415764402,96,24.052083333333332,0
carvy,200.33391078388948,96,24.052083333333332,0
cebid,198.48462537895222,96,24.052083333333332,0
cents,119.2312689475963,96,24.052083333333332,0
clefs,179.41403204850627,96,24.052083333333332,0
cnida,187.97531398874003,96,24.052083333333332,0
coady,165.39497618016486,96,24.052083333333332,0
cobia,179.89649198787384,96,24.052083333333332,0
conga,190.61801645734104,96,24.052083333333332,0
coped,163.18016457340877,96,24.052083333333332,0
cubes,178.92377652663532,96,24.052083333333332,0
cunts,193.77609354699044,96,24.052083333333332,0
curli,145.92940666955425,96,24.052083333333332,0
cymar,174.58336942399345,96,24.052083333333332,0
daynt,154.89432654828963,96,24.052083333333332,0
dimes,158.38761368557857,96,24.052083333333332,0
dirts,136.4170636639241,96,24.052083333333332,0
donsy,196.8492854049375,96,24.052083333333332,0
doris,131.40190558683443,96,24.052083333333332,0
dormy,236.93763533997438,96,24.052083333333332,0
dowse,163.27197921178035,96,24.052083333333332,0
duits,189.53009961022113,96,24.052083333333332,0
dunam,225.2226071892598,96,24.052083333333332,0
etnas,104.54352533564305,96,24.052083333333332,0
faced,159.03291468168086,96,24.052083333333332,0
farcy,186.7306193157215,96,24.052083333333332,0
foram,178.9662191424863,96,24.052083333333332,0
fouth,268.0047639670854,96,24.052083333333332,0
garbo,172.69423993070637,96,24.052083333333332,0
gelts,127.2589865742745,96,24.052083333333332,0
genty,171.31095712429658,96,24.052083333333332,0
gibed,229.36466002598556,96,24.052083333333332,0
glens,146.49501948895653,96,24.052083333333332,0
glift,242.01429190125629,96,24.052083333333332,0
glits,163.8159376353402,96,24.052083333333332,0
goeth,157.03724556084924,96,24.052083333333332,0
guiro,163.78215677782617,96,24.052083333333332,0
haply,207.12213079255136,96,24.052083333333332,0
harls,113.88263317453428,96,24.052083333333332,0
heapy,156.1970550021659,96,24.052083333333332,0
herms,153.99436985708132,96,24.052083333333332,0
hogan,189.95192724123032,96,24.052083333333332,0
homie,136.21004763967113,96,24.052083333333332,0
hosed,138.6509311390215,96,24.052083333333332,0
icers,115.4270246860111,96,24.052083333333332,0
invar,163.5093113902126,96,24.052083333333332,0
irons,117.50844521437841,96,24.052083333333332,0
isled,126.39194456474651,96,24.052083333333332,0
kidel,172.1035080121268,96,24.052083333333332,0
labis,147.6028583802515,96,24.052083333333332,0
leavy,159.96578605456935,96,24.052083333333332,0
ledgy,218.9852750108274,96,24.052083333333332,0
levas,142.5461238631446,96,24.052083333333332,0
locum,237.73365093113938,96,24.052083333333332,0
lomas,145.78995236032947,96,24.052083333333332,0
lowry,200.6751840623651,96,24.052083333333332,0
lurve,146.99393676916463,96,24.052083333333332,0
lycea,119.83932438284958,96,24.052083333333332,0
mache,152.6604590731921,96,24.052083333333332,0
mausy,197.9042875703771,96,24.052083333333332,0
melic,154.05760069294107,96,24.052083333333332,0
miaul,145.22174101342597,96,24.052083333333332,0
modge,203.76569943698607,96,24.052083333333332,0
monas,152.1520138588136,96,24.052083333333332,0
monic,217.16024252923367,96,24.052083333333332,0
mosed,150.03681247293227,96,24.052083333333332,0
motus,209.3854482459943,96,24.052083333333332,0
napes,110.56691208315272,96,24.052083333333332,0
nauch,195.2286704200956,96,24.052083333333332,0
ochre,132.70983109571267,96,24.052083333333332,0
omrah,159.8323949761805,96,24.052083333333332,0
owres,140.93330446080577,96,24.052083333333332,0
padis,165.94153313122598,96,24.052083333333332,0
paths,194.0437418796019,96,24.052083333333332,0
patus,168.24036379385063,96,24.052083333333332,0
pavin,224.09831095712474,96,24.052083333333332,0
peaks,164.2932005197059,96,24.052083333333332,0
pibal,192.05586834127362,96,24.052083333333332,0
pilch,245.28757037678693,96,24.052083333333332,0
pinas,153.95365959289765,96,24.052083333333332,0
prads,147.61411866608944,96,24.052083333333332,0
prang,157.91901255954994,96,24.052083333333332,0
pricy,185.71372888696433,96,24.052083333333332,0
primy,221.87483759203144,96,24.052083333333332,0
pugil,256.33391078388945,96,24.052083333333332,0
pulas,174.81290601992245,96,24.052083333333332,0
ragus,147.51104374188006,96,24.052083333333332,0
rauns,111.68601126028575,96,24.052083333333332,0
ravey,137.51017756604625,96,24.052083333333332,0
richt,170.057600692941,96,24.052083333333332,0
rinds,161.43655262018214,96,24.052083333333332,0
rives,139.37072325682138,96,24.052083333333332,0
roguy,215.1143352100481,96,24.052083333333332,0
runts,144.3512343005634,96,24.052083333333332,0
sawed,135.89129493287166,96,24.052083333333332,0
selva,136.08358596795185,96,24.052083333333332,0
servo,135.11433521004787,96,24.052083333333332,0
shrow,217.2373321784326,96,24.052083333333332,0
shyer,123.52057167605018,96,24.052083333333332,0
sicht,211.8791684712001,96,24.052083333333332,0
skear,113.63837158943254,96,24.052083333333332,0
strig,147.2520571676054,96,24.052083333333332,0
sulci,172.54092680814247,96,24.052083333333332,0
surgy,212.26548289302775,96,24.052083333333332,0
swage,148.54265915980974,96,24.052083333333332,0
swoln,190.39714161974905,96,24.052083333333332,0
teaks,122.73061931572094,96,24.052083333333332,0
thegn,181.90948462537915,96,24.052083333333332,0
toker,117.32828064097001,96,24.052083333333332,0
tonka,168.2412299696841,96,24.052083333333332,0
trays,106.16847119965341,96,24.052083333333332,0
trews,139.19315721091405,96,24.052083333333332,0
trugs,174.62927674317922,96,24.052083333333332,0
tulpa,163.48505846686922,96,24.052083333333332,0
twals,158.242096145518,96,24.052083333333332,0
tyros,136.64226938068464,96,24.052083333333332,0
urges,134.26808142052863,96,24.052083333333332,0
urnal,106.90298830662616,96,24.052083333333332,0
urson,135.79255088783054,96,24.052083333333332,0
vaute,123.84625378951911,96,24.052083333333332,0
viand,220.74014724989212,96,24.052083333333332,0
viold,232.15721091381596,96,24.052083333333332,0
voars,140.4699003897795,96,24.052083333333332,0
waide,129.38025119099197,96,24.052083333333332,0
waits,148.4473798181034,96,24.052083333333332,0
wanes,123.93546990038968,96,24.052083333333332,0
yaird,132.8579471632745,96,24.052083333333332,0
yamen,134.64400173235194,96,24.052083333333332,0
adobe,136.24902555218733,95,24.305263157894736,1
biome,151.35166738848014,95,24.305263157894736,1
pithy,252.64313555651842,95,24.305263157894736,1
slump,267.83585967951495,95,24.305263157894736,1
humor,209.7812906019926,95,24.305263157894736,1
trait,141.4452143785192,95,24.305263157894736,1
primo,182.77392810740614,95,24.305263157894736,1
chief,201.0952793417068,95,24.305263157894736,1
admit,180.49242096145548,95,24.305263157894736,1
vault,168.36509311390247,95,24.305263157894736,1
derby,200.37635339974054,95,24.305263157894736,1
stack,199.97271546123895,95,24.305263157894736,1
gnome,179.8722390645305,95,24.305263157894736,1
fluid,278.8778692074493,95,24.305263157894736,1
sound,187.58380251191022,95,24.305263157894736,1
sumac,201.74924209614593,95,24.305263157894736,1
shady,189.6314421827635,95,24.305263157894736,1
shank,212.45257687310556,95,24.305263157894736,1
viola,166.69683845820742,95,24.305263157894736,1
buyer,168.31139021221338,95,24.305263157894736,1
drank,169.45820701602455,95,24.305263157894736,1
infer,148.24989172802103,95,24.305263157894736,1
flank,243.39411000433134,95,24.305263157894736,1
forty,189.61411866608952,95,24.305263157894736,1
saucy,160.37548722390684,95,24.305263157894736,1
gamut,210.64313555651827,95,24.305263157894736,1
noisy,150.41013425725458,95,24.305263157894736,1
befit,191.7336509311394,95,24.305263157894736,1
brush,214.3079255088787,95,24.305263157894736,1
habit,170.42052836725887,95,24.305263157894736,1
lumen,154.2542226071896,95,24.305263157894736,1
dopey,181.84798614118705,95,24.305263157894736,1
downy,321.6990038977915,95,24.305263157894736,1
relic,103.64183629276735,95,24.305263157894736,1
adits,138.35383282806438,95,24.305263157894736,0
aidos,138.2594196621918,95,24.305263157894736,0
alkie,113.24686011260277,95,24.305263157894736,0
ambit,200.71502815071491,95,24.305263157894736,0
amens,128.00476396708535,95,24.305263157894736,0
amino,170.7349501948899,95,24.305263157894736,0
apish,178.41619748809043,95,24.305263157894736,0
ascon,143.9536595928976,95,24.305263157894736,0
atocs,128.05240363793857,95,24.305263157894736,0
ayins,143.24426158510215,95,24.305263157894736,0
balds,188.65612819402378,95,24.305263157894736,0
bards,157.63577306193181,95,24.305263157894736,0
benga,183.68860978778721,95,24.305263157894736,0
bigly,298.83542659159843,95,24.305263157894736,0
bitos,170.55391944564784,95,24.305263157894736,0
blady,237.47293200519735,95,24.305263157894736,0
blams,208.38934603724593,95,24.305263157894736,0
bords,197.6660892161112,95,24.305263157894736,0
boric,171.70766565612854,95,24.305263157894736,0
boyla,190.00649631875308,95,24.305263157894736,0
brins,157.57080987440486,95,24.305263157894736,0
broch,228.64400173235197,95,24.305263157894736,0
capul,180.46037245560868,95,24.305263157894736,0
chelp,195.07882200086644,95,24.305263157894736,0
chemo,215.52576873105278,95,24.305263157894736,0
comus,246.5054135989609,95,24.305263157894736,0
corby,214.89346037245588,95,24.305263157894736,0
cronk,206.4820268514513,95,24.305263157894736,0
culty,198.6405370290174,95,24.305263157894736,0
dancy,196.3399740147254,95,24.305263157894736,0
ditas,133.53269813772235,95,24.305263157894736,0
ditsy,187.16284105673492,95,24.305263157894736,0
droke,143.06236466002633,95,24.305263157894736,0
duans,157.55002165439618,95,24.305263157894736,0
duets,156.97747942832427,95,24.305263157894736,0
educt,179.304027717627,95,24.305263157894736,0
etics,136.0125595495888,95,24.305263157894736,0
fanes,118.49155478562139,95,24.305263157894736,0
farls,134.91598094413186,95,24.305263157894736,0
fauld,215.76136855781772,95,24.305263157894736,0
fenis,159.24512776093593,95,24.305263157894736,0
ferny,163.4452143785192,95,24.305263157894736,0
foils,170.27934170636675,95,24.305263157894736,0
forme,152.38847986141224,95,24.305263157894736,0
fugie,210.59376353399782,95,24.305263157894736,0
galop,170.9185794716331,95,24.305263157894736,0
gants,150.04027717626707,95,24.305263157894736,0
garms,165.53962754439192,95,24.305263157894736,0
gaurs,140.76959722823767,95,24.305263157894736,0
genom,192.71589432654855,95,24.305263157894736,0
gents,141.15244694673044,95,24.305263157894736,0
ghats,186.92983975747114,95,24.305263157894736,0
glike,175.92767431788687,95,24.305263157894736,0
gnars,137.2685145084455,95,24.305263157894736,0
gnats,152.9861411866612,95,24.305263157894736,0
gofer,167.78735383282833,95,24.305263157894736,0
grams,161.8419229103511,95,24.305263157894736,0
grisy,160.87440450411475,95,24.305263157894736,0
guars,144.39800779558274,95,24.305263157894736,0
gurdy,289.7241229969686,95,24.305263157894736,0
gurns,203.04157644001756,95,24.305263157894736,0
hamed,154.25249025552222,95,24.305263157894736,0
harms,159.14811606756203,95,24.305263157894736,0
hauld,174.89865742745792,95,24.305263157894736,0
heids,153.5162407968821,95,24.305263157894736,0
herbs,159.26245127760967,95,24.305263157894736,0
honda,184.06712862711174,95,24.305263157894736,0
huger,166.1632741446516,95,24.305263157894736,0
incut,197.74231268947622,95,24.305263157894736,0
kisan,178.90645300996144,95,24.305263157894736,0
knarl,144.68124729320087,95,24.305263157894736,0
lawed,150.8770030316158,95,24.305263157894736,0
liefs,155.88090082286732,95,24.305263157894736,0
lifes,142.97141619748834,95,24.305263157894736,0
linch,208.1840623646604,95,24.305263157894736,0
lindy,230.4586401039416,95,24.305263157894736,0
lipos,161.37418796015623,95,24.305263157894736,0
lowan,171.30402771762698,95,24.305263157894736,0
lupin,206.28367258553527,95,24.305263157894736,0
mages,137.37245560848876,95,24.305263157894736,0
mains,146.28453876136885,95,24.305263157894736,0
maven,172.33131225638837,95,24.305263157894736,0
mensh,171.8384582070163,95,24.305263157894736,0
meynt,156.64053702901734,95,24.305263157894736,0
mouch,306.3728886964055,95,24.305263157894736,0
moues,144.5764400173238,95,24.305263157894736,0
mudge,253.516240796882,95,24.305263157894736,0
mulct,218.32091814638403,95,24.305263157894736,0
musca,221.67388479861455,95,24.305263157894736,0
mutis,213.78302295365995,95,24.305263157894736,0
nabes,116.69597228237323,95,24.305263157894736,0
neaps,116.00996102208741,95,24.305263157894736,0
nerds,120.90385448245988,95,24.305263157894736,0
noyed,158.29233434387208,95,24.305263157894736,0
nutsy,200.54352533564352,95,24.305263157894736,0
octad,159.07708964919917,95,24.305263157894736,0
onely,133.0857514075361,95,24.305263157894736,0
onlay,145.7319185794719,95,24.305263157894736,0
oscar,116.09051537462088,95,24.305263157894736,0
owler,135.49545257687333,95,24.305263157894736,0
pards,145.79341706366424,95,24.305263157894736,0
pawer,135.4556084885234,95,24.305263157894736,0
pelau,129.9034213945435,95,24.305263157894736,0
perms,162.25335643135585,95,24.305263157894736,0
pints,191.32221741013458,95,24.305263157894736,0
pisco,192.9125162407972,95,24.305263157894736,0
poncy,240.74447812906067,95,24.305263157894736,0
purty,203.952793417064,95,24.305263157894736,0
pyats,174.01775660459103,95,24.305263157894736,0
pyros,188.21351234300613,95,24.305263157894736,0
ramus,150.5357297531402,95,24.305263157894736,0
raths,127.23559982676474,95,24.305263157894736,0
reify,156.26288436552653,95,24.305263157894736,0
reink,138.6353399740151,95,24.305263157894736,0
rifty,200.4482459939372,95,24.305263157894736,0
ruing,203.27631009094878,95,24.305263157894736,0
ryals,117.39151147682965,95,24.305263157894736,0
scaup,194.2187093980082,95,24.305263157894736,0
scoup,232.25508878302327,95,24.305263157894736,0
simul,186.78345604157678,95,24.305263157894736,0
snipy,222.81550454742342,95,24.305263157894736,0
softa,156.85101775660496,95,24.305263157894736,0
spyal,180.33564313555686,95,24.305263157894736,0
stang,152.04027717626704,95,24.305263157894736,0
styre,99.9935036812472,95,24.305263157894736,0
tanhs,150.02728453876162,95,24.305263157894736,0
tends,127.08142052836715,95,24.305263157894736,0
tholi,144.68990905153782,95,24.305263157894736,0
toyed,132.83802511909943,95,24.305263157894736,0
treks,135.99610220874862,95,24.305263157894736,0
tumid,247.80814205283696,95,24.305263157894736,0
upran,147.58813339107874,95,24.305263157894736,0
vails,157.68774361195355,95,24.305263157894736,0
vairs,135.96145517540089,95,24.305263157894736,0
veals,131.76396708531854,95,24.305263157894736,0
vitro,170.59549588566514,95,24.305263157894736,0
vogie,184.97228237332206,95,24.305263157894736,0
walty,187.1905586834132,95,24.305263157894736,0
wetas,128.10697271546147,95,24.305263157894736,0
whits,265.4391511476832,95,24.305263157894736,0
wigan,243.9164140320489,95,24.305263157894736,0
wiper,166.77479428323986,95,24.305263157894736,0
wrens,143.5578172368993,95,24.305263157894736,0
yodel,138.26634906886127,95,24.305263157894736,0
drink,224.20831528800366,94,24.56382978723404,1
wince,169.38804677349526,94,24.56382978723404,1
shown,266.3460372455611,94,24.56382978723404,1
midst,198.213512343006,94,24.56382978723404,1
rusty,167.9068860978782,94,24.56382978723404,1
flack,289.2901689042876,94,24.56382978723404,1
angry,173.10220874837626,94,24.56382978723404,1
scald,143.74317886531006,94,24.56382978723404,1
bowel,188.864876569944,94,24.56382978723404,1
tunic,191.19922044174996,94,24.56382978723404,1
crowd,243.6660892161113,94,24.56382978723404,1
haven,155.97271546123898,94,24.56382978723404,1
child,227.80121264616744,94,24.56382978723404,1
adopt,156.59376353399773,94,24.56382978723404,1
pouch,280.0498051104375,94,24.56382978723404,1
ascot,127.92247726288427,94,24.56382978723404,1
straw,144.4629709831098,94,24.56382978723404,1
heady,152.94716327414505,94,24.56382978723404,1
grown,247.10480727587742,94,24.56382978723404,1
trunk,187.42962321351263,94,24.56382978723404,1
shack,263.58120398440883,94,24.56382978723404,1
mover,184.3061931572111,94,24.56382978723404,1
welsh,182.24122996968413,94,24.56382978723404,1
syrup,218.86141186660933,94,24.56382978723404,1
crawl,151.22607189259455,94,24.56382978723404,1
fraud,183.24166305760104,94,24.56382978723404,1
sight,220.34343871806018,94,24.56382978723404,1
think,256.935902988307,94,24.56382978723404,1
wreak,167.49372022520603,94,24.56382978723404,1
video,193.55781723689938,94,24.56382978723404,1
women,199.96058899956716,94,24.56382978723404,1
munch,337.2477262884366,94,24.56382978723404,1
image,138.06972715461262,94,24.56382978723404,1
thong,226.3893460372458,94,24.56382978723404,1
visor,162.36162841056776,94,24.56382978723404,1
speak,179.11606756171528,94,24.56382978723404,1
hound,239.584668687744,94,24.56382978723404,1
skirt,155.62451277609387,94,24.56382978723404,1
absit,154.592897358164,94,24.56382978723404,0
afros,143.4530099610225,94,24.56382978723404,0
agued,160.31398873971452,94,24.56382978723404,0
aitus,132.55651797314889,94,24.56382978723404,0
algum,241.73538328280685,94,24.56382978723404,0
anigh,200.64486790818583,94,24.56382978723404,0
arefy,130.29060199220453,94,24.56382978723404,0
argus,148.30705933304498,94,24.56382978723404,0
arked,133.05370290168938,94,24.56382978723404,0
astun,145.4339540926812,94,24.56382978723404,0
atomy,168.7375487223909,94,24.56382978723404,0
aurei,87.95972282373316,94,24.56382978723404,0
barms,176.00129926375084,94,24.56382978723404,0
beamy,188.54785621481184,94,24.56382978723404,0
bergs,166.57817236899126,94,24.56382978723404,0
besti,143.80294499783486,94,24.56382978723404,0
bhats,198.77132957990509,94,24.56382978723404,0
boets,138.03161541793014,94,24.56382978723404,0
bogey,201.25119099177164,94,24.56382978723404,0
bower,186.1745344304897,94,24.56382978723404,0
burgh,309.8912949328717,94,24.56382978723404,0
burgs,259.09268081420544,94,24.56382978723404,0
burke,193.77869207449143,94,24.56382978723404,0
camus,201.21481160675657,94,24.56382978723404,0
caums,198.14335210047668,94,24.56382978723404,0
cedis,142.0896491987876,94,24.56382978723404,0
clips,195.96838458207037,94,24.56382978723404,0
courb,210.4049372022524,94,24.56382978723404,0
cowal,182.07838891294966,94,24.56382978723404,0
crags,136.55478562148144,94,24.56382978723404,0
crudy,222.0359462970986,94,24.56382978723404,0
cyano,150.01342572542265,94,24.56382978723404,0
cyton,183.5023819835431,94,24.56382978723404,0
daces,109.64356864443467,94,24.56382978723404,0
dauts,146.76006929406702,94,24.56382978723404,0
dices,136.21870939800812,94,24.56382978723404,0
divna,257.73884798614154,94,24.56382978723404,0
douts,181.80034647033395,94,24.56382978723404,0
dowie,161.73365093113927,94,24.56382978723404,0
duces,160.61108705067164,94,24.56382978723404,0
dupes,184.71589432654852,94,24.56382978723404,0
eusol,124.57037678648753,94,24.56382978723404,0
eyras,103.01126028583795,94,24.56382978723404,0
farci,159.65136422693843,94,24.56382978723404,0
fasti,163.72498917280234,94,24.56382978723404,0
felch,217.64356864443528,94,24.56382978723404,0
filos,182.22477262884402,94,24.56382978723404,0
fiver,205.66782156777867,94,24.56382978723404,0
flors,160.44045041143383,94,24.56382978723404,0
foley,161.51277609354727,94,24.56382978723404,0
fones,143.86530965786085,94,24.56382978723404,0
fonly,233.26851450844558,94,24.56382978723404,0
futon,230.5712429623218,94,24.56382978723404,0
gandy,248.3148549155482,94,24.56382978723404,0
gapes,133.25465569510652,94,24.56382978723404,0
gilts,169.10567345171106,94,24.56382978723404,0
glams,194.3356431355568,94,24.56382978723404,0
grads,150.41186660892188,94,24.56382978723404,0
grapy,180.6076223473369,94,24.56382978723404,0
gripy,222.9281074058038,94,24.56382978723404,0
gynie,167.88176699870095,94,24.56382978723404,0
hades,117.04330879168461,94,24.56382978723404,0
hends,165.53269813772232,94,24.56382978723404,0
hides,148.3780857514079,94,24.56382978723404,0
hiver,167.81507145950658,94,24.56382978723404,0
hopes,153.34213945430946,94,24.56382978723404,0
hosey,138.81377219575592,94,24.56382978723404,0
ileac,109.10220874837582,94,24.56382978723404,0
ileum,157.98657427457803,94,24.56382978723404,0
iotas,109.37505413598944,94,24.56382978723404,0
kaneh,143.35599826764863,94,24.56382978723404,0
krone,118.87267215244687,94,24.56382978723404,0
lards,113.82286704200939,94,24.56382978723404,0
lefts,149.03291468168072,94,24.56382978723404,0
leuds,147.83759203118274,94,24.56382978723404,0
lidos,152.74880900822905,94,24.56382978723404,0
loafs,145.07275877003056,94,24.56382978723404,0
loids,145.05110437418827,94,24.56382978723404,0
lords,134.7990472065833,94,24.56382978723404,0
menus,171.04417496751884,94,24.56382978723404,0
micas,170.0818536162846,94,24.56382978723404,0
milpa,204.2628843655265,94,24.56382978723404,0
mints,189.4062364660029,94,24.56382978723404,0
moans,141.10653962754446,94,24.56382978723404,0
mohel,143.34560415764432,94,24.56382978723404,0
mopes,166.58336942399345,94,24.56382978723404,0
mopey,194.28367258553524,94,24.56382978723404,0
mucin,266.2126461671718,94,24.56382978723404,0
murti,175.96491987873577,94,24.56382978723404,0
mused,186.94110004330918,94,24.56382978723404,0
mutch,325.29969683845826,94,24.56382978723404,0
mutha,237.61931572109188,94,24.56382978723404,0
